district,date,total_demand,growth_rate
Burhanpur,2025-08-31,124,0.6756756756756757
Auraiya,2025-06-30,392,0.6752136752136753
Mahabubabad,2025-06-30,263,0.6751592356687899
Muzaffarnagar,2025-04-30,665,0.6750629722921915
Tumakuru,2025-12-31,268,0.675
Erode,2025-04-30,961,0.6742160278745644
Sundergarh,2025-08-31,251,0.6733333333333333
Tumkur,2025-10-31,266,0.6729559748427674
Ludhiana,2025-10-31,470,0.6725978647686832
Khordha,2025-08-31,102,0.6721311475409837
Barabanki,2025-06-30,107,0.671875
Kupwara,2025-10-31,127,0.6710526315789473
Bellary,2025-11-30,269,0.670807453416149
Rangareddi,2025-07-31,162,0.6701030927835052
Bengaluru,2025-08-31,1222,0.6693989071038251
Sagar,2025-06-30,434,0.6692307692307693
East Garo Hills,2025-08-31,15,0.6666666666666667
Maihar,2025-11-30,40,0.6666666666666667
Meerut,2025-09-30,845,0.6666666666666667
Mohalla-Manpur-Ambagarh Chowki,2025-06-30,5,0.6666666666666667
Puducherry,2025-05-31,135,0.6666666666666667
Jyotiba Phule Nagar,2025-04-30,10,0.6666666666666667
Monghyr,2025-11-30,5,0.6666666666666667
Jiribam,2025-05-31,5,0.6666666666666667
Janjgir - Champa,2025-03-31,5,0.6666666666666667
Mauganj,2025-08-31,25,0.6666666666666667
Kotputli-Behror,2025-03-31,5,0.6666666666666667
Aizawl,2025-09-30,60,0.6666666666666667
Kulgam,2025-06-30,70,0.6666666666666667
Jangaon,2025-10-31,5,0.6666666666666667
North East,2025-10-31,130,0.6666666666666667
Unakoti,2025-04-30,35,0.6666666666666667
Anjaw,2025-07-31,10,0.6666666666666667
Udupi,2025-06-30,315,0.6666666666666667
Krishnagiri,2025-08-31,593,0.6657303370786516
Gonda,2025-04-30,911,0.6654478976234004
Kendrapara,2025-03-31,448,0.6654275092936803
Jangoan,2025-12-31,198,0.6638655462184875
Nainital,2025-12-31,564,0.663716814159292
Supaul,2025-03-31,1322,0.6628930817610064
Umaria,2025-09-30,133,0.6625000000000001
Amroha,2025-06-30,768,0.6623376623376624
Barnala,2025-07-31,108,0.6615384615384616
Yadgir,2025-09-30,259,0.6602564102564104
Garhwa,2025-05-31,229,0.6594202898550725
Mahesana,2025-06-30,408,0.6585365853658536
Barnala,2025-05-31,131,0.6582278481012658
Kaushambi,2025-06-30,519,0.6581469648562299
Lakhimpur,2025-06-30,194,0.6581196581196582
Peddapalli,2025-12-31,63,0.6578947368421053
Purba Medinipur,2025-11-30,1011,0.6573770491803279
Sivaganga,2025-04-30,522,0.6571428571428573
Giridih,2025-06-30,805,0.6563786008230452
Sakti,2025-08-31,202,0.6557377049180328
Uttar Dinajpur,2025-11-30,1889,0.6555652936021035
Pudukkottai,2025-12-31,447,0.6555555555555554
Kishtwar,2025-11-30,48,0.6551724137931034
South Tripura,2025-10-31,283,0.6549707602339181
Idukki,2025-08-31,139,0.6547619047619047
Jharsuguda,2025-10-31,86,0.6538461538461537
Alluri Sitharama Raju,2025-03-31,167,0.6534653465346534
Maharajganj,2025-08-31,552,0.652694610778443
Jagatsinghpur,2025-08-31,38,0.6521739130434783
Kalaburagi,2025-06-30,241,0.6506849315068493
Sirmaur,2025-12-31,137,0.6506024096385543
Dungarpur,2025-06-30,203,0.6504065040650406
Palamu,2025-08-31,807,0.6503067484662577
Chatra,2025-08-31,165,0.6499999999999999
Tenkasi,2025-10-31,66,0.6499999999999999
Jashpur,2025-03-31,551,0.6497005988023952
Darjeeling,2025-06-30,554,0.6488095238095237
Kathua,2025-03-31,122,0.6486486486486487
Kolhapur,2025-12-31,2166,0.6484018264840183
Parvathipuram Manyam,2025-05-31,89,0.6481481481481481
Anand,2025-12-31,397,0.6473029045643153
Malerkotla,2025-11-30,28,0.6470588235294117
Dakshin Bastar Dantewada,2025-08-31,56,0.6470588235294117
Agar Malwa,2025-03-31,79,0.6458333333333333
Ananthapur,2025-11-30,316,0.6458333333333333
West Tripura,2025-12-31,413,0.6454183266932272
Nandyal,2025-11-30,102,0.6451612903225807
Singrauli,2025-08-31,148,0.6444444444444444
Sambalpur,2025-08-31,235,0.6433566433566433
Kanyakumari,2025-08-31,138,0.6428571428571428
Ukhrul,2025-10-31,23,0.6428571428571428
Rajanna Sircilla,2025-04-30,69,0.6428571428571428
Sikar,2025-04-30,522,0.6415094339622642
Puruliya,2025-11-30,1807,0.6412352406902815
Ramanagar,2025-03-31,287,0.6399999999999999
Mahisagar,2025-12-31,82,0.6399999999999999
Sribhumi,2025-10-31,41,0.6399999999999999
Ambedkar Nagar,2025-06-30,797,0.6399176954732511
SAS Nagar (Mohali),2025-11-30,341,0.6394230769230769
Sahebganj,2025-04-30,454,0.6389891696750902
Kakinada,2025-07-31,236,0.6388888888888888
Kurnool,2025-11-30,960,0.6382252559726962
Bharatpur,2025-12-31,555,0.6371681415929205
Ambala,2025-06-30,257,0.6369426751592357
Jhunjhunu,2025-10-31,18,0.6363636363636365
West Kameng,2025-09-30,18,0.6363636363636365
Jalgaon,2025-12-31,2432,0.6355077336919972
Darjeeling,2025-11-30,528,0.6346749226006192
Pune,2025-08-31,3535,0.6335489833641406
Surendra Nagar,2025-07-31,294,0.6333333333333333
Navsari,2025-07-31,276,0.6331360946745561
Tirupati,2025-11-30,209,0.6328125
Peddapalli,2025-08-31,80,0.6326530612244898
Jagitial,2025-10-31,62,0.631578947368421
Lunglei,2025-12-31,31,0.631578947368421
Jagatsinghapur,2025-10-31,75,0.6304347826086956
Dhalai,2025-12-31,132,0.6296296296296295
Seraikela-Kharsawan,2025-03-31,189,0.6293103448275863
Washim,2025-08-31,914,0.6292335115864527
Ganganagar,2025-06-30,448,0.6290909090909091
Gaya,2025-03-31,2510,0.6288124594419209
Haveri,2025-06-30,443,0.6286764705882353
East Sikkim,2025-05-31,57,0.6285714285714286
The Nilgiris,2025-06-30,140,0.627906976744186
Chittoor,2025-11-30,1268,0.6277278562259307
Hathras,2025-10-31,428,0.6273764258555132
Narmada,2025-03-31,96,0.6271186440677967
Dewas,2025-06-30,410,0.626984126984127
Patna,2025-11-30,2490,0.6263879817112998
Bharatpur,2025-03-31,792,0.6262833675564681
Siddharthnagar,2025-10-31,982,0.6258278145695364
Patan,2025-04-30,429,0.625
Samstipur,2025-08-31,13,0.625
North Sikkim,2025-03-31,13,0.625
Subarnapur,2025-12-31,13,0.625
Deoghar,2025-12-31,547,0.6231454005934718
Sitapur,2025-06-30,1305,0.6231343283582089
Mungeli,2025-07-31,258,0.6226415094339623
Giridih,2025-04-30,803,0.6222222222222222
Arwal,2025-06-30,274,0.6213017751479291
Chirang,2025-10-31,107,0.6212121212121211
Palghar,2025-03-31,1193,0.6209239130434783
Dohad,2025-04-30,47,0.6206896551724137
Chhatrapati Sambhajinagar,2025-12-31,136,0.6190476190476191
Medchal−malkajgiri,2025-04-30,34,0.6190476190476191
Sahebganj,2025-11-30,801,0.6181818181818182
West Midnapore,2025-03-31,343,0.6179245283018868
West Midnapore,2025-06-30,584,0.6177285318559558
Balangir,2025-10-31,262,0.617283950617284
Nadia,2025-04-30,1098,0.6170839469808542
Sonbhadra,2025-08-31,485,0.6166666666666667
Shimla,2025-06-30,160,0.6161616161616161
Jhunjhunu,2025-12-31,21,0.6153846153846154
Krishna,2025-11-30,822,0.6149312377210217
Dungarpur,2025-12-31,436,0.6148148148148149
Banka,2025-07-31,790,0.6122448979591837
Thanjavur,2025-06-30,598,0.6118598382749325
Alappuzha,2025-08-31,390,0.6115702479338843
Hisar,2025-10-31,419,0.6115384615384616
Chamarajanagar,2025-06-30,29,0.6111111111111112
Tirupattur,2025-08-31,87,0.6111111111111112
Fazilka,2025-06-30,306,0.6105263157894736
East Singhbhum,2025-06-30,591,0.6103542234332424
Dhanbad,2025-12-31,1103,0.6102189781021898
Gandhinagar,2025-05-31,351,0.6100917431192661
Ballari,2025-11-30,111,0.6086956521739131
Sabarkantha,2025-08-31,341,0.6084905660377358
Shivpuri,2025-11-30,497,0.6084142394822007
Palamu,2025-06-30,876,0.6073394495412845
Ahmadabad,2025-03-31,143,0.6067415730337078
Budgam,2025-12-31,53,0.606060606060606
Churu,2025-06-30,281,0.6057142857142856
Hassan,2025-12-31,281,0.6057142857142856
Gurdaspur,2025-07-31,395,0.6056910569105691
Kathua,2025-12-31,183,0.605263157894737
Rayagada,2025-03-31,316,0.6040609137055837
Chandigarh,2025-06-30,271,0.6035502958579881
Lakhisarai,2025-03-31,771,0.6029106029106028
Champhai,2025-03-31,32,0.6000000000000001
Dewas,2025-10-31,288,0.6000000000000001
Cuddalore,2025-08-31,542,0.59882005899705
Sri Muktsar Sahib,2025-06-30,163,0.5980392156862746
Idukki,2025-10-31,123,0.5974025974025974
Sonipat,2025-12-31,249,0.5961538461538463
Narmadapuram,2025-07-31,51,0.59375
Koriya,2025-03-31,306,0.59375
Coimbatore,2025-08-31,861,0.5914972273567467
Puruliya,2025-10-31,1101,0.5910404624277457
Sepahijala,2025-04-30,62,0.5897435897435896
Tumakuru,2025-10-31,205,0.5891472868217054
Bijnor,2025-08-31,1916,0.5887230514096187
Sribhumi,2025-12-31,27,0.588235294117647
Marigaon,2025-04-30,405,0.588235294117647
Marigaon,2025-12-31,281,0.5875706214689265
Sirmaur,2025-05-31,100,0.5873015873015872
Mansa,2025-06-30,173,0.5871559633027523
Bahraich,2025-10-31,1385,0.5864833906071019
Dharwad,2025-03-31,395,0.5863453815261044
Reasi,2025-09-30,65,0.5853658536585367
Chhatarpur,2025-10-31,550,0.5850144092219021
Mumbai City,2025-03-31,290,0.5846994535519126
Faridkot,2025-07-31,122,0.5844155844155845
Morena,2025-10-31,396,0.5840000000000001
Deeg ,2025-07-31,19,0.5833333333333333
Tawang,2025-04-30,19,0.5833333333333333
Jhunjhunu,2025-06-30,19,0.5833333333333333
Deoghar,2025-10-31,277,0.582857142857143
Puducherry,2025-12-31,87,0.5818181818181818
Bhind,2025-06-30,261,0.5818181818181818
Pathankot,2025-06-30,87,0.5818181818181818
Fatehabad,2025-11-30,87,0.5818181818181818
Chamba,2025-06-30,147,0.5806451612903225
Karaikal,2025-05-31,49,0.5806451612903225
Kangra,2025-11-30,256,0.5802469135802468
Chhatrapati Sambhajinagar,2025-10-31,128,0.5802469135802468
Anand,2025-03-31,379,0.5791666666666666
Faridkot,2025-11-30,120,0.5789473684210527
Aurangabad,2025-08-31,2736,0.5787651471436814
Alappuzha,2025-10-31,341,0.5787037037037037
Sundergarh,2025-05-31,194,0.5772357723577235
Dadra and Nagar Haveli,2025-12-31,41,0.5769230769230769
Siwan,2025-12-31,965,0.576797385620915
Shrawasti,2025-08-31,558,0.576271186440678
Bellary,2025-05-31,279,0.576271186440678
Ghaziabad,2025-08-31,1201,0.5761154855643045
Palakkad,2025-03-31,737,0.5747863247863247
Raipur,2025-12-31,466,0.5743243243243243
Purulia,2025-04-30,96,0.5737704918032787
Narsinghpur,2025-12-31,162,0.5728155339805825
Etah,2025-12-31,662,0.5724465558194773
Sundargarh,2025-08-31,55,0.5714285714285714
Banas Kantha,2025-05-31,11,0.5714285714285714
New Delhi,2025-06-30,33,0.5714285714285714
Sivaganga,2025-11-30,374,0.5714285714285714
Dhaulpur,2025-10-31,11,0.5714285714285714
Budaun,2025-12-31,1623,0.5711519845111326
Mathura,2025-04-30,729,0.5711206896551724
Tiruvannamalai,2025-06-30,663,0.5710900473933649
Jaipur,2025-12-31,1797,0.5708041958041958
Khorda,2025-12-31,223,0.5704225352112675
Ahmadnagar,2025-03-31,1787,0.5702987697715289
Pratapgarh,2025-06-30,931,0.5699831365935919
Dakshin Dinajpur,2025-06-30,865,0.5698729582577133
Jaunpur,2025-10-31,1372,0.5697940503432495
Deoria,2025-08-31,821,0.5697896749521989
Mirzapur,2025-04-30,648,0.5690072639225181
Khammam,2025-06-30,516,0.56838905775076
Balaghat,2025-06-30,268,0.567251461988304
Vadodara,2025-08-31,782,0.5671342685370742
Rampur,2025-11-30,1045,0.5667166416791605
Puri,2025-10-31,271,0.5664739884393064
Azamgarh,2025-06-30,1303,0.5661057692307692
Mirzapur,2025-06-30,750,0.5657620041753653
Satna,2025-06-30,460,0.564625850340136
Punch,2025-06-30,172,0.5636363636363637
Kasargod,2025-12-31,25,0.5625
Belagavi,2025-03-31,428,0.562043795620438
Sehore,2025-03-31,89,0.5614035087719298
Balaghat,2025-10-31,345,0.5610859728506787
Dimapur,2025-08-31,39,0.56
Malkangiri,2025-12-31,78,0.56
Ujjain,2025-06-30,301,0.5595854922279793
Mumbai City,2025-11-30,262,0.5595238095238095
Paschim Bardhaman,2025-09-30,223,0.5594405594405594
Medchal-malkajgiri,2025-08-31,441,0.558303886925795
Nirmal,2025-08-31,394,0.5573122529644268
JAJPUR,2025-10-31,84,0.5555555555555556
South Garo Hills,2025-06-30,14,0.5555555555555556
Thiruvallur,2025-10-31,14,0.5555555555555556
Jamui,2025-04-30,969,0.5553772070626004
Cuddalore,2025-12-31,689,0.5553047404063205
Tumkur,2025-12-31,342,0.5545454545454545
Tumakuru,2025-06-30,275,0.5536723163841808
Hardoi,2025-12-31,2055,0.5532879818594105
Anuppur,2025-08-31,104,0.5522388059701493
Kangra,2025-05-31,239,0.551948051948052
North Dinajpur,2025-06-30,45,0.5517241379310345
Vijayapura,2025-08-31,211,0.5514705882352942
Rewa,2025-08-31,501,0.5510835913312693
Paschim Bardhaman,2025-05-31,76,0.5510204081632653
Thiruvarur,2025-06-30,293,0.5502645502645502
Zunheboto,2025-04-30,31,0.55
Bhilwara,2025-08-31,663,0.5490654205607477
Jalandhar,2025-07-31,333,0.5488372093023255
Sibsagar,2025-11-30,127,0.5487804878048781
Kancheepuram,2025-12-31,969,0.5479233226837061
Mysuru,2025-06-30,359,0.5474137931034482
Salem,2025-10-31,911,0.5466893039049237
Diu,2025-12-31,17,0.5454545454545454
Chandauli,2025-04-30,935,0.5454545454545454
Lakshadweep,2025-10-31,17,0.5454545454545454
Sant Kabir Nagar,2025-04-30,783,0.544378698224852
Rae Bareli,2025-04-30,525,0.5441176470588236
Wayanad,2025-10-31,125,0.5432098765432098
Karimganj,2025-10-31,273,0.5423728813559323
Moga,2025-06-30,128,0.5421686746987953
Faridkot,2025-12-31,185,0.5416666666666667
Erode,2025-12-31,450,0.5410958904109588
Shamli,2025-12-31,818,0.5404896421845575
Kasaragod,2025-10-31,362,0.5404255319148936
Mahoba,2025-04-30,211,0.5401459854014599
Bulandshahr,2025-12-31,1110,0.5395284327323162
Medak,2025-11-30,565,0.5395095367847411
East Khasi Hills,2025-04-30,137,0.5393258426966292
Rupnagar,2025-04-30,120,0.5384615384615385
Navsari,2025-12-31,263,0.5380116959064327
Sidhi,2025-10-31,369,0.5375000000000001
Chickmagalur,2025-03-31,103,0.5373134328358209
Davangere,2025-06-30,312,0.5369458128078817
Peddapalli,2025-04-30,63,0.5365853658536586
Bhind,2025-12-31,427,0.5359712230215827
Panchkula,2025-11-30,129,0.5357142857142858
Chickmagalur,2025-12-31,109,0.5352112676056338
Sonitpur,2025-08-31,448,0.5342465753424657
East Jaintia Hills,2025-08-31,23,0.5333333333333334
yadgir,2025-03-31,23,0.5333333333333334
Chhindwara,2025-08-31,420,0.5328467153284671
Bilaspur,2025-08-31,1292,0.5326215895610913
Chikkaballapur,2025-03-31,314,0.5317073170731708
Nagpur,2025-08-31,1476,0.5311203319502074
Buldana,2025-02-28,75,0.5306122448979591
Bhadradri Kothagudem,2025-11-30,251,0.5304878048780488
Hasan,2025-03-31,101,0.5303030303030303
Dhar,2025-06-30,407,0.5300751879699248
Nawanshahr,2025-11-30,26,0.5294117647058822
Pondicherry,2025-05-31,52,0.5294117647058822
Porbandar,2025-03-31,104,0.5294117647058822
Nicobar,2025-02-28,26,0.5294117647058822
Palakkad,2025-10-31,567,0.5283018867924529
Guntur,2025-07-31,1227,0.5280199252801991
Sivaganga,2025-08-31,301,0.5279187817258884
East Singhbhum,2025-10-31,432,0.5265017667844523
Bharuch,2025-05-31,322,0.5260663507109005
Sahebganj,2025-06-30,644,0.5260663507109005
Thiruvarur,2025-10-31,372,0.5245901639344261
Kallakurichi,2025-02-28,186,0.5245901639344261
Surguja,2025-07-31,855,0.5240641711229947
Belagavi,2025-05-31,349,0.5240174672489082
Sabarkantha,2025-03-31,489,0.5233644859813085
Kamrup,2025-12-31,411,0.5222222222222221
North Tripura,2025-04-30,178,0.5213675213675213
Hamirpur,2025-08-31,359,0.521186440677966
Madurai,2025-10-31,809,0.5206766917293233
Cuttack,2025-12-31,225,0.5202702702702702
Alwar,2025-08-31,1030,0.5191740412979351
Patiala,2025-12-31,477,0.5191082802547771
Sagar,2025-08-31,398,0.5190839694656488
Raichur,2025-09-30,369,0.5185185185185186
Sant Ravidas Nagar,2025-04-30,331,0.5183486238532109
Latur,2025-03-31,1026,0.5177514792899409
Malappuram,2025-08-31,1470,0.5170278637770898
Kolar,2025-03-31,226,0.5167785234899329
Nagpur,2025-03-31,1327,0.5165714285714287
Jaisalmer,2025-07-31,141,0.5161290322580645
Seraikela-Kharsawan,2025-11-30,188,0.5161290322580645
Chennai,2025-08-31,1084,0.5160839160839161
Chitradurga,2025-03-31,432,0.5157894736842106
North Goa,2025-08-31,197,0.5153846153846153
Jammu,2025-12-31,300,0.5151515151515151
Tirupattur,2025-10-31,56,0.5135135135135136
Tarn Taran,2025-04-30,295,0.5128205128205128
Mandya,2025-06-30,413,0.5128205128205128
Yamuna Nagar,2025-11-30,118,0.5128205128205128
West Tripura,2025-06-30,452,0.5117056856187292
Hailakandi,2025-03-31,263,0.5114942528735633
Valsad,2025-08-31,396,0.5114503816793894
Rangareddi,2025-04-30,331,0.5114155251141552
Jaipur,2025-05-31,1372,0.5110132158590308
Darbhanga,2025-08-31,2135,0.5109695682944091
Panchkula,2025-03-31,145,0.5104166666666667
Etah,2025-06-30,773,0.509765625
Darbhanga,2025-06-30,1087,0.5097222222222222
Narayanpet,2025-06-30,80,0.509433962264151
Dibrugarh,2025-10-31,160,0.509433962264151
Dhenkanal,2025-10-31,187,0.5080645161290323
Bhadrak,2025-03-31,392,0.5076923076923077
Siwan,2025-10-31,930,0.5072933549432739
Kaimur (Bhabua),2025-10-31,687,0.506578947368421
Jashpur,2025-12-31,521,0.5057803468208093
Nandurbar,2025-06-30,271,0.5055555555555555
Buxar,2025-12-31,438,0.5051546391752577
West Godavari,2025-11-30,897,0.5050335570469799
Mahbubnagar,2025-04-30,158,0.5047619047619047
Komaram Bheem,2025-11-30,161,0.5046728971962617
Bellary,2025-10-31,161,0.5046728971962617
Baran,2025-04-30,343,0.5043859649122806
West Champaran,2025-03-31,3727,0.5040355125100888
Jamui,2025-09-30,597,0.5037783375314862
Kurukshetra,2025-06-30,206,0.5036496350364963
Mewat,2025-05-31,424,0.5035460992907801
Gautam Buddha Nagar,2025-11-30,890,0.5033783783783783
Hanumangarh,2025-08-31,302,0.5024875621890548
East Jaintia Hills,2025-12-31,21,0.5
Dantewada,2025-03-31,39,0.5
Sant Ravidas Nagar Bhadohi,2025-06-30,3,0.5
Anjaw,2025-06-30,6,0.5
Dhalai  *,2025-03-31,3,0.5
Chitrakoot,2025-03-31,123,0.5
Saitual,2025-11-30,3,0.5
Andamans,2025-07-31,12,0.5
Janjgir - Champa,2025-10-31,3,0.5
Firozpur,2025-10-31,27,0.5
Najafgarh,2025-12-31,9,0.5
North Garo Hills,2025-05-31,15,0.5
Dindori,2025-11-30,162,0.5
Didwana-Kuchaman,2025-02-28,3,0.5
Bilaspur,2025-07-31,843,0.5
Chamarajanagar,2025-05-31,18,0.5
K.V.Rangareddy,2025-06-30,3,0.5
Belgaum,2025-06-30,708,0.5
Nawanshahr,2025-06-30,24,0.5
Raigarh(MH),2025-09-30,3,0.5
Niuland,2025-07-31,3,0.5
Lahul and Spiti,2025-06-30,3,0.5
Lahul & Spiti,2025-06-30,3,0.5
Samstipur,2025-12-31,3,0.5
Pondicherry,2025-10-31,72,0.5
HOWRAH,2025-02-28,3,0.5
K.V.Rangareddy,2025-04-30,6,0.5
Jogulamba Gadwal,2025-10-31,75,0.5
Jhunjhunun,2025-06-30,432,0.5
Karim Nagar,2025-11-30,6,0.5
Dima Hasao,2025-02-28,3,0.5
Janjgir Champa,2025-09-30,3,0.5
Namchi,2025-02-28,12,0.5
Jajpur,2025-06-30,6,0.5
Lohit,2025-06-30,6,0.5
North,2025-09-30,3,0.5
Deeg ,2025-06-30,12,0.5
Pashchim Champaran,2025-04-30,9,0.5
Bhandara,2025-08-31,397,0.4981132075471697
Bareilly,2025-12-31,2218,0.49763673193787983
Thrissur,2025-08-31,566,0.49735449735449744
Kannur,2025-08-31,545,0.49725274725274726
Hoshiarpur,2025-11-30,256,0.4970760233918128
Nalanda,2025-06-30,1163,0.49678249678249675
Adilabad,2025-08-31,678,0.4966887417218544
Hardoi,2025-08-31,1507,0.4965243296921549
Koriya,2025-12-31,193,0.49612403100775193
Chennai,2025-06-30,1469,0.4959266802443991
Seoni,2025-04-30,335,0.4955357142857142
Gariyaband,2025-08-31,284,0.49473684210526314
Navsari,2025-04-30,284,0.49473684210526314
Morena,2025-03-31,423,0.4946996466431095
Etawah,2025-12-31,556,0.4946236559139785
Pathankot,2025-07-31,130,0.49425287356321834
Sabarkantha,2025-11-30,390,0.49425287356321834
Barwani,2025-10-31,427,0.4930069930069929
Sitamarhi,2025-03-31,2093,0.49286733238231095
Warangal Rural,2025-12-31,179,0.4916666666666667
Chhindwara,2025-10-31,407,0.4908424908424909
Sri Sathya Sai,2025-09-30,161,0.4907407407407407
Jalor,2025-09-30,292,0.48979591836734704
Visakhapatnam,2025-03-31,1267,0.4888366627497063
Baran,2025-12-31,457,0.48859934853420195
Satna,2025-08-31,326,0.4885844748858448
Tirunelveli,2025-10-31,631,0.4882075471698113
Dhamtari,2025-11-30,186,0.488
Koriya,2025-10-31,177,0.4873949579831933
Chamba,2025-08-31,116,0.4871794871794872
Nawada,2025-03-31,1203,0.4870210135970334
South Dinajpur,2025-02-28,171,0.4869565217391305
Dadra and Nagar Haveli,2025-03-31,113,0.48684210526315796
Warangal Rural,2025-06-30,168,0.48672566371681425
Sawai Madhopur,2025-08-31,278,0.4866310160427807
Bhadohi,2025-09-30,55,0.4864864864864864
Dhanbad,2025-10-31,535,0.48611111111111116
Anantnag,2025-12-31,419,0.4858156028368794
Gautam Buddha Nagar,2025-06-30,973,0.4854961832061069
Rangareddi,2025-11-30,196,0.48484848484848486
Ramanagar,2025-12-31,285,0.484375
Aurangabad,2025-03-31,2523,0.48411764705882354
Jalpaiguri,2025-10-31,2560,0.48405797101449277
Fatehgarh Sahib,2025-06-30,46,0.4838709677419355
Kottayam,2025-06-30,411,0.48375451263537905
Vizianagaram,2025-08-31,546,0.4836956521739131
Karimganj,2025-03-31,433,0.48287671232876717
South West Delhi,2025-09-30,559,0.48275862068965525
Chitradurga,2025-10-31,215,0.48275862068965525
Neemuch,2025-06-30,126,0.48235294117647065
Gurgaon,2025-08-31,501,0.4822485207100591
Chandigarh,2025-03-31,452,0.4819672131147541
Yadgir,2025-06-30,286,0.4818652849740932
Pakaur,2025-06-30,40,0.4814814814814814
Nadia,2025-09-30,2165,0.48084815321477437
Anantapur,2025-09-30,416,0.4804270462633451
Mansa,2025-10-31,111,0.48
South 24 Parganas,2025-10-31,2214,0.47994652406417115
Tumakuru,2025-03-31,219,0.4797297297297298
Rohtas,2025-08-31,1496,0.47972304648862507
Kolhapur,2025-04-30,1771,0.47953216374269014
Anuppur,2025-06-30,71,0.47916666666666674
Ahmedabad,2025-05-31,1588,0.47858472998137813
Purba Bardhaman,2025-12-31,266,0.47777777777777786
Auraiya,2025-10-31,365,0.4777327935222673
Mysuru,2025-05-31,232,0.47770700636942665
Kendujhar,2025-08-31,297,0.4776119402985075
Amreli,2025-12-31,297,0.4776119402985075
Davanagere,2025-05-31,31,0.4761904761904763
Satna,2025-10-31,580,0.4758269720101782
K.v. Rangareddy,2025-12-31,1555,0.47533206831119545
Rudraprayag,2025-12-31,87,0.47457627118644075
Kamrup,2025-03-31,550,0.4745308310991958
Anantapur,2025-07-31,401,0.47426470588235303
West Godavari,2025-03-31,1113,0.47417218543046347
Ernakulam,2025-10-31,538,0.47397260273972597
Charaideo,2025-06-30,112,0.4736842105263157
Budaun,2025-04-30,1097,0.47248322147651
Uttar Dinajpur,2025-12-31,2780,0.4716781365802012
Gopalganj,2025-12-31,1143,0.471042471042471
Gondia,2025-08-31,25,0.47058823529411775
Dhamtari,2025-10-31,125,0.47058823529411775
Vadodara,2025-06-30,1029,0.47
Saharanpur,2025-09-30,1126,0.4699738903394255
Garhwa,2025-12-31,457,0.46945337620578775
South Goa,2025-05-31,163,0.46846846846846857
Pathanamthitta,2025-08-31,229,0.46794871794871784
Malappuram,2025-03-31,2143,0.46780821917808213
Dharmapuri,2025-06-30,270,0.46739130434782616
Belagavi,2025-06-30,512,0.46704871060171915
Mohla-Manpur-Ambagarh Chouki,2025-08-31,267,0.46703296703296693
Sonapur,2025-03-31,110,0.46666666666666656
S.A.S Nagar(Mohali),2025-08-31,22,0.46666666666666656
Amritsar,2025-03-31,909,0.46612903225806446
Paschim Bardhaman,2025-12-31,214,0.46575342465753433
Jamui,2025-07-31,649,0.46501128668171554
Mewat,2025-09-30,457,0.46474358974358965
Jabalpur,2025-04-30,517,0.46458923512747874
Saran,2025-10-31,1377,0.46333687566418713
Sindhudurg,2025-12-31,446,0.46229508196721314
Moga,2025-12-31,250,0.4619883040935673
Puruliya,2025-12-31,2641,0.46153846153846145
yadgir,2025-08-31,19,0.46153846153846145
Rudraprayag,2025-04-30,38,0.46153846153846145
Harda *,2025-08-31,19,0.46153846153846145
Theni,2025-08-31,279,0.46073298429319376
Kasaragod,2025-03-31,276,0.46031746031746024
Kota,2025-04-30,346,0.4599156118143459
South 24 Parganas,2025-11-30,3229,0.45844625112917803
Kakinada,2025-11-30,172,0.4576271186440677
Vidisha,2025-04-30,258,0.4576271186440677
Puri,2025-08-31,306,0.4571428571428571
K.v. Rangareddy,2025-08-31,1368,0.4568690095846646
Chandrapur,2025-08-31,2199,0.4562913907284769
Murshidabad,2025-04-30,1954,0.45603576751117725
Kakinada,2025-03-31,246,0.45562130177514804
Ranipet,2025-10-31,16,0.4545454545454546
South East Delhi,2025-09-30,16,0.4545454545454546
Peren,2025-11-30,16,0.4545454545454546
Panna,2025-03-31,224,0.4545454545454546
South West Khasi Hills,2025-10-31,32,0.4545454545454546
East Jaintia Hills,2025-04-30,32,0.4545454545454546
Hathras,2025-06-30,493,0.4542772861356932
Punch,2025-03-31,157,0.4537037037037037
Kalaburagi,2025-03-31,266,0.45355191256830607
Central Delhi,2025-06-30,244,0.45238095238095233
Etah,2025-11-30,421,0.4517241379310344
Meerut,2025-10-31,1226,0.4508875739644971
East Sikkim,2025-10-31,29,0.44999999999999996
Mahendragarh,2025-12-31,116,0.44999999999999996
Thane,2025-12-31,3481,0.44981257809246156
Anantnag,2025-05-31,171,0.44915254237288127
Kulgam,2025-05-31,42,0.4482758620689655
Mandi,2025-10-31,84,0.4482758620689655
Mahabubabad,2025-04-30,181,0.44799999999999995
Chennai,2025-12-31,1334,0.44528710725893816
Chengalpattu,2025-12-31,143,0.4444444444444444
Dhemaji,2025-09-30,208,0.4444444444444444
Purbi Singhbhum,2025-04-30,104,0.4444444444444444
Bagalkot *,2025-03-31,13,0.4444444444444444
Lakshadweep,2025-03-31,13,0.4444444444444444
Gondia,2025-04-30,13,0.4444444444444444
Kanpur Dehat,2025-09-30,722,0.44399999999999995
Betul,2025-10-31,449,0.4437299035369775
Karauli,2025-03-31,410,0.443661971830986
Cachar,2025-06-30,394,0.4432234432234432
South 24 Parganas,2025-12-31,4654,0.44131310003096935
Ajmer,2025-11-30,683,0.44092827004219415
